Timestamp,FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P201,P202,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT501,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
 22/12/2015 4:35:24 PM,0,"123,3322",1,1,1,"251,9226","8,306717","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,8226",1,1,1,1,1,1,0,"170,3409",0,"132,6967",1,1,1,1,1,"7,439951","176,2881","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:25 PM,0,"123,4107",1,1,1,"251,9226","8,306717","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7825",1,1,1,1,1,1,0,"170,3409",0,"132,7737",1,1,1,1,1,"7,439951","176,2881","260,7665","123,353","0,001538067","0,001408992","0,001664373",0,1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:26 PM,0,"123,7639",1,1,1,"251,9226","8,307358","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7825",1,1,1,1,1,1,0,"170,3409",0,"132,9659",1,1,1,1,1,"7,439951","176,2881","260,7665","123,5452","0,001538067","0,001408992","0,001664373","6,41E-05",1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:27 PM,0,"123,8817",1,1,1,"251,9226","8,30864","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9828",1,1,1,1,1,1,0,"170,3409",0,"132,8506",1,1,1,1,1,"7,439951","176,2881","260,7665","123,5452","0,001538067","0,001408992","0,001664373","0,0003202767",1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:28 PM,0,"124,1172",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,8226",1,1,1,1,1,1,0,"170,3409",0,"132,8121",1,1,1,1,1,"7,439951","176,2881","260,7665","123,5452","0,001538067","0,001408992","0,001664373","0,0003202767",1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:29 PM,0,"124,3527",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9427",1,1,1,1,1,1,0,"170,3409",0,"132,6967",1,1,1,1,1,"7,439951","176,2881","260,7665","123,5452","0,001538067","0,001408992","0,001664373",0,1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:30 PM,0,"124,078",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","136,1029",1,1,1,1,1,1,0,"170,3409",0,"132,7737",1,1,1,1,1,"7,439951","176,2881","260,7665","123,5452","0,001538067","0,001408992","0,001664373",0,1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:31 PM,0,"124,3527",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"132,7737",1,1,1,1,1,"7,439951","176,2881","260,7665","123,5452","0,001538067","0,001408992","0,001664373",0,1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:32 PM,0,"124,3527",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"132,7737",1,1,1,1,1,"7,439951","176,2881","260,7665","123,5452","0,001538067","0,001408992","0,001664373",0,1,1,"8,940016",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:33 PM,0,"124,078",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"132,8506",1,1,1,1,1,"7,439951","176,2881","260,7665","123,1223","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:34 PM,0,"123,6069",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5822",1,1,1,1,1,1,0,"170,3409",0,"133,2351",1,1,1,1,1,"7,439951","176,2881","260,7665","123,1223","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:35 PM,0,"123,1752",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,6223",1,1,1,1,1,1,0,"170,3409",0,"132,8121",1,1,1,1,1,"7,439951","176,2881","260,7665","123,4299","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:36 PM,0,"123,0574",1,1,1,"251,9226","8,310242","314,5604",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"132,7737",1,1,1,1,1,"7,439951","176,2881","260,7665","123,4299","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:37 PM,0,"123,2929",1,1,1,"251,9226","8,310242","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","136,0228",1,1,1,1,1,1,0,"170,3409",0,"132,8121",1,1,1,1,1,"7,439951","176,2881","260,7665","123,4299","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:38 PM,0,"122,9396",1,1,1,"251,9226","8,310242","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7825",1,1,1,1,1,1,0,"170,3409",0,"132,7737",1,1,1,1,1,"7,439951","176,2881","260,7665","123,4299","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:39 PM,0,"122,8611",1,1,1,"251,9226","8,310242","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9026",1,1,1,1,1,1,0,"170,3409",0,"132,6198",1,1,1,1,1,"7,439951","176,16","260,7665","123,4299","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:40 PM,0,"122,9396",1,1,1,"251,9226","8,310242","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9026",1,1,1,1,1,1,0,"170,3409",0,"132,2738",1,1,1,1,1,"7,439951","176,16","260,7665","123,4299","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,23635","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:41 PM,0,"122,7826",1,1,1,"251,9226","8,305115","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7825",1,1,1,1,1,1,0,"170,3409",0,"132,1969",1,1,1,1,1,"7,439951","176,16","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,316457","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:42 PM,0,"123,0181",1,1,1,"251,7303","8,305115","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9026",1,1,1,1,1,1,0,"170,3409",0,"132,1969",1,1,1,1,1,"7,439951","176,16","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,316457","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:43 PM,0,"122,9396",1,1,1,"251,7303","8,305115","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"131,8893",1,1,1,1,1,"7,439951","176,16","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,156242","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:44 PM,0,"122,5864",1,1,1,"251,7303","8,305115","314,4835",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5422",1,1,1,1,1,1,0,"170,3409",0,"132,0431",1,1,1,1,1,"7,439951","176,16","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,156242","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:45 PM,0,"121,9976",1,1,1,"251,7303","8,305115","314,6116",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,6223",1,1,1,1,1,1,0,"170,3409",0,"132,3122",1,1,1,1,1,"7,439951","176,3138","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,156242","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:46 PM,0,"122,1938",1,1,1,"251,7624","8,305115","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"132,2353",1,1,1,1,1,"7,439951","176,3138","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,188285","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:47 PM,0,"121,6443",1,1,1,"251,8905","8,305115","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","136,1029",1,1,1,1,1,1,0,"170,3409",0,"132,1969",1,1,1,1,1,"7,439951","176,3138","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:48 PM,0,"121,6835",1,1,1,"251,9867","8,305115","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,8226",1,1,1,1,1,1,0,"170,3409",0,"132,2738",1,1,1,1,1,"7,439951","176,3138","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:49 PM,0,"121,5658",1,1,1,"251,9867","8,305115","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,3409",0,"132,1969",1,1,1,1,1,"7,439951","176,3138","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:50 PM,0,"121,6835",1,1,1,"251,9867","8,305115","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,8226",1,1,1,1,1,1,0,"170,3409",0,"132,1969",1,1,1,1,1,"7,439951","176,3138","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:51 PM,0,"122,0761",1,1,1,"251,9867","8,305115","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"132,0815",1,1,1,1,1,"7,439951","176,3138","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"9,052166",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:52 PM,0,"122,1938",1,1,1,"251,9867","8,305115","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,3409",0,"132,2738",1,1,1,1,1,"7,440913","176,3138","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:53 PM,0,"122,1938",1,1,1,"251,9867","8,309921","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,3409",0,"132,5045",1,1,1,1,1,"7,440913","176,3138","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:54 PM,0,"122,2723",1,1,1,"251,9867","8,309921","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5422",1,1,1,1,1,1,0,"170,3409",0,"132,6583",1,1,1,1,1,"7,440913","176,3138","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:55 PM,0,"122,4294",1,1,1,"251,7944","8,309921","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5021",1,1,1,1,1,1,0,"170,4178",0,"132,3891",1,1,1,1,1,"7,440913","176,3138","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:56 PM,0,"122,1546",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,4178",0,"132,466",1,1,1,1,1,"7,440913","176,3138","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:57 PM,0,"122,1546",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7825",1,1,1,1,1,1,0,"170,4178",0,"132,466",1,1,1,1,1,"7,440272","176,4419","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:58 PM,0,"122,0761",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,4178",0,"132,5814",1,1,1,1,1,"7,440272","176,4419","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:35:59 PM,0,"122,1546",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9828",1,1,1,1,1,1,0,"170,4178",0,"132,6967",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:00 PM,0,"122,0761",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","136,0228",1,1,1,1,1,1,0,"170,4178",0,"133,0044",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:01 PM,0,"122,5864",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9828",1,1,1,1,1,1,0,"170,4178",0,"132,889",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:02 PM,0,"122,5864",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,4178",0,"133,2351",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3145","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:03 PM,0,"122,8219",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,546",0,"133,4273",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:04 PM,0,"122,6649",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,6223",1,1,1,1,1,1,0,"170,546",0,"133,658",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:05 PM,0,"122,8611",1,1,1,"251,7944","8,309601","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5822",1,1,1,1,1,1,0,"170,546",0,"133,6196",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:06 PM,0,"122,5471",1,1,1,"251,7944","8,30896","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,546",0,"133,7349",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:07 PM,0,"122,2331",1,1,1,"251,7944","8,30864","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,6223",1,1,1,1,1,1,0,"170,546",0,"133,3889",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:08 PM,0,"122,5471",1,1,1,"251,7944","8,30864","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,546",0,"133,5427",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:09 PM,0,"122,3901",1,1,1,"251,7944","8,306396","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,546",0,"133,3889",1,1,1,1,1,"7,439951","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:10 PM,0,"122,3508",1,1,1,"251,7944","8,304794","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,546",0,"133,3504",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:11 PM,0,"122,6256",1,1,1,"251,7944","8,304794","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,546",0,"133,1966",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:12 PM,0,"123,0574",1,1,1,"251,7944","8,304794","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9828",1,1,1,1,1,1,0,"170,546",0,"133,1582",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:13 PM,0,"123,2144",1,1,1,"251,7944","8,304794","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,8226",1,1,1,1,1,1,0,"170,546",0,"133,2351",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:14 PM,0,"123,0181",1,1,1,"251,7944","8,306396","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7825",1,1,1,1,1,1,0,"170,546",0,"133,4658",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:15 PM,0,"123,2144",1,1,1,"251,7944","8,307037","314,6629",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,546",0,"133,4273",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:16 PM,0,"122,9789",1,1,1,"251,7944","8,307037","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,382",1,1,1,1,1,1,0,"170,546",0,"133,1582",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:17 PM,0,"122,7434",1,1,1,"251,9226","8,307037","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7024",1,1,1,1,1,1,0,"170,546",0,"133,2735",1,1,1,1,1,"7,436106","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:18 PM,0,"122,5471",1,1,1,"252,0508","8,307037","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5422",1,1,1,1,1,1,0,"170,546",0,"133,1582",1,1,1,1,1,"7,440272","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:19 PM,0,"122,2723",1,1,1,"252,0508","8,307037","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,382",1,1,1,1,1,1,0,"170,546",0,"132,9659",1,1,1,1,1,"7,440272","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:20 PM,0,"121,8798",1,1,1,"252,0508","8,307037","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5822",1,1,1,1,1,1,0,"170,546",0,"132,7737",1,1,1,1,1,"7,440272","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:21 PM,0,"121,9583",1,1,1,"252,0508","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,546",0,"132,6967",1,1,1,1,1,"7,439311","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:22 PM,0,"121,9583",1,1,1,"252,0508","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7424",1,1,1,1,1,1,0,"170,546",0,"132,6967",1,1,1,1,1,"7,439311","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:23 PM,0,"122,1546",1,1,1,"251,9226","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","136,1029",1,1,1,1,1,1,0,"170,546",0,"132,6198",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:24 PM,0,"122,5864",1,1,1,"251,9226","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,9427",1,1,1,1,1,1,0,"170,546",0,"132,5045",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:25 PM,0,"122,4686",1,1,1,"251,9226","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,7825",1,1,1,1,1,1,0,"170,546",0,"132,3891",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:26 PM,0,"122,3901",1,1,1,"251,9226","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5422",1,1,1,1,1,1,0,"170,546",0,"132,1969",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:27 PM,0,"122,5471",1,1,1,"251,9226","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5422",1,1,1,1,1,1,0,"170,546",0,"132,3891",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:28 PM,0,"122,2723",1,1,1,"251,9226","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,5021",1,1,1,1,1,1,0,"170,546",0,"132,3891",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:29 PM,0,"122,1938",1,1,1,"251,9226","8,308319","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,3018",1,1,1,1,1,1,0,"170,546",0,"132,2353",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:30 PM,0,"122,0368",1,1,1,"251,9226","8,309921","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,2217",1,1,1,1,1,1,0,"170,546",0,"132,3891",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:31 PM,0,"121,8013",1,1,1,"251,9226","8,310242","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,2217",1,1,1,1,1,1,0,"170,546",0,"132,2738",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:32 PM,0,"121,605",1,1,1,"251,9226","8,310242","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,3018",1,1,1,1,1,1,0,"170,546",0,"132,12",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
 22/12/2015 4:36:33 PM,0,"121,5658",1,1,1,"251,9226","8,30864","314,7911",0,1,1,1,1,1,1,1,"2,564185","0,0002562214","135,2217",1,1,1,1,1,1,0,"170,3922",0,"132,1969",1,1,1,1,1,"7,437708","176,4419","260,7665","123,3914","0,001538067","0,001408992","0,001664373",0,1,1,"8,907972",0,"3,252371","0,0002563035",1,1,1,Normal
